id,date,time,topic,co2,humidity,temp
264587783,2024-12-10,18:50:25,/ttndata/senzory/wifi/co2/69,1215,"84,43","13,48"
264587627,2024-12-10,18:50:19,/ttndata/senzory/wifi/co2/69,1215,"84,39","13,46"
264587594,2024-12-10,18:50:12,/ttndata/senzory/wifi/co2/69,1214,"84,40","13,40"
264587578,2024-12-10,18:50:07,/ttndata/senzory/wifi/co2/69,1213,"84,36","13,38"
264587503,2024-12-10,18:50:02,/ttndata/senzory/wifi/co2/69,1212,"84,36","13,36"
264587427,2024-12-10,18:49:57,/ttndata/senzory/wifi/co2/69,1212,"84,32","13,35"
264587416,2024-12-10,18:49:50,/ttndata/senzory/wifi/co2/69,1211,"84,32","13,29"
264587391,2024-12-10,18:49:45,/ttndata/senzory/wifi/co2/69,1211,"84,29","13,28"
264587304,2024-12-10,18:49:39,/ttndata/senzory/wifi/co2/69,1211,"84,25","13,23"
264587211,2024-12-10,18:49:34,/ttndata/senzory/wifi/co2/69,1212,"84,24","13,21"
264587194,2024-12-10,18:49:29,/ttndata/senzory/wifi/co2/69,1211,"84,24","13,20"
264587172,2024-12-10,18:49:24,/ttndata/senzory/wifi/co2/69,1211,"84,19","13,14"
264587036,2024-12-10,18:49:17,/ttndata/senzory/wifi/co2/69,1212,"84,17","13,14"
264587023,2024-12-10,18:49:10,/ttndata/senzory/wifi/co2/69,1212,"84,13","13,14"
264587014,2024-12-10,18:49:05,/ttndata/senzory/wifi/co2/69,1211,"84,16","13,10"
264586871,2024-12-10,18:48:58,/ttndata/senzory/wifi/co2/69,1211,"84,05","13,05"
264586861,2024-12-10,18:48:53,/ttndata/senzory/wifi/co2/69,1211,"84,08","13,05"
264586836,2024-12-10,18:48:47,/ttndata/senzory/wifi/co2/69,1212,"84,04","13,02"
264586669,2024-12-10,18:48:35,/ttndata/senzory/wifi/co2/69,1210,"83,95","12,95"
264586651,2024-12-10,18:48:30,/ttndata/senzory/wifi/co2/69,1210,"83,90","12,92"
264586578,2024-12-10,18:48:25,/ttndata/senzory/wifi/co2/69,1211,"83,93","12,93"
264586499,2024-12-10,18:48:18,/ttndata/senzory/wifi/co2/69,1211,"83,85","12,90"
264586489,2024-12-10,18:48:13,/ttndata/senzory/wifi/co2/69,1211,"83,84","12,87"
264586452,2024-12-10,18:48:01,/ttndata/senzory/wifi/co2/69,1212,"83,74","12,83"
264586307,2024-12-10,18:47:56,/ttndata/senzory/wifi/co2/69,1211,"83,71","12,83"
264586299,2024-12-10,18:47:51,/ttndata/senzory/wifi/co2/69,1211,"83,70","12,81"
264586217,2024-12-10,18:47:45,/ttndata/senzory/wifi/co2/69,1211,"83,69","12,78"
264586122,2024-12-10,18:47:40,/ttndata/senzory/wifi/co2/69,1211,"83,66","12,75"
264586114,2024-12-10,18:47:35,/ttndata/senzory/wifi/co2/69,1210,"83,61","12,76"
264586106,2024-12-10,18:47:30,/ttndata/senzory/wifi/co2/69,1211,"83,56","12,76"
264585962,2024-12-10,18:47:25,/ttndata/senzory/wifi/co2/69,1211,"83,52","12,73"
264585943,2024-12-10,18:47:18,/ttndata/senzory/wifi/co2/69,1213,"83,48","12,69"
264585809,2024-12-10,18:47:06,/ttndata/senzory/wifi/co2/69,1212,"83,42","12,66"
264585788,2024-12-10,18:47:01,/ttndata/senzory/wifi/co2/69,1209,"83,43","12,65"
264585778,2024-12-10,18:46:56,/ttndata/senzory/wifi/co2/69,1208,"83,37","12,63"
264585627,2024-12-10,18:46:45,/ttndata/senzory/wifi/co2/69,1207,"83,29","12,60"
264585598,2024-12-10,18:46:39,/ttndata/senzory/wifi/co2/69,1204,"83,23","12,57"
264585590,2024-12-10,18:46:34,/ttndata/senzory/wifi/co2/69,1203,"83,24","12,58"
264585567,2024-12-10,18:46:29,/ttndata/senzory/wifi/co2/69,1203,"83,21","12,58"
264585557,2024-12-10,18:46:24,/ttndata/senzory/wifi/co2/69,1203,"83,18","12,55"
264585419,2024-12-10,18:46:19,/ttndata/senzory/wifi/co2/69,1202,"83,17","12,54"
264585411,2024-12-10,18:46:13,/ttndata/senzory/wifi/co2/69,1203,"83,14","12,51"
264585398,2024-12-10,18:46:06,/ttndata/senzory/wifi/co2/69,1203,"83,10","12,50"
264585255,2024-12-10,18:46:01,/ttndata/senzory/wifi/co2/69,1203,"83,09","12,48"
264585236,2024-12-10,18:45:56,/ttndata/senzory/wifi/co2/69,1202,"83,06","12,48"
264585226,2024-12-10,18:45:51,/ttndata/senzory/wifi/co2/69,1208,"83,02","12,47"
264585205,2024-12-10,18:45:44,/ttndata/senzory/wifi/co2/69,1209,"82,98","12,45"
264585063,2024-12-10,18:45:39,/ttndata/senzory/wifi/co2/69,1213,"82,97","12,44"
264585046,2024-12-10,18:45:34,/ttndata/senzory/wifi/co2/69,1218,"82,94","12,45"
264585035,2024-12-10,18:45:29,/ttndata/senzory/wifi/co2/69,1220,"82,96","12,42"
264585015,2024-12-10,18:45:24,/ttndata/senzory/wifi/co2/69,1220,"82,89","12,40"
264584987,2024-12-10,18:45:17,/ttndata/senzory/wifi/co2/69,1223,"82,90","12,41"
264584976,2024-12-10,18:45:11,/ttndata/senzory/wifi/co2/69,1211,"82,85","12,39"
264584836,2024-12-10,18:45:06,/ttndata/senzory/wifi/co2/69,1211,"82,83","12,38"
264584822,2024-12-10,18:45:01,/ttndata/senzory/wifi/co2/69,1211,"82,76","12,37"
264584810,2024-12-10,18:44:56,/ttndata/senzory/wifi/co2/69,1212,"82,75","12,38"
264584758,2024-12-10,18:44:44,/ttndata/senzory/wifi/co2/69,1210,"82,73","12,35"
264584613,2024-12-10,18:44:39,/ttndata/senzory/wifi/co2/69,1210,"82,72","12,33"
264584597,2024-12-10,18:44:34,/ttndata/senzory/wifi/co2/69,1210,"82,72","12,32"
264584582,2024-12-10,18:44:29,/ttndata/senzory/wifi/co2/69,1209,"82,63","12,33"
264584561,2024-12-10,18:44:24,/ttndata/senzory/wifi/co2/69,1209,"82,65","12,31"
264584535,2024-12-10,18:44:19,/ttndata/senzory/wifi/co2/69,1209,"82,65","12,29"
264584513,2024-12-10,18:44:12,/ttndata/senzory/wifi/co2/69,1210,"82,61","12,30"
264584382,2024-12-10,18:44:07,/ttndata/senzory/wifi/co2/69,1210,"82,64","12,29"
264584371,2024-12-10,18:44:02,/ttndata/senzory/wifi/co2/69,1210,"82,60","12,30"
264584352,2024-12-10,18:43:57,/ttndata/senzory/wifi/co2/69,1210,"82,60","12,29"
264584271,2024-12-10,18:43:52,/ttndata/senzory/wifi/co2/69,1209,"82,62","12,26"
264584157,2024-12-10,18:43:40,/ttndata/senzory/wifi/co2/69,1208,"82,58","12,23"
264584142,2024-12-10,18:43:35,/ttndata/senzory/wifi/co2/69,1208,"82,61","12,26"
264584004,2024-12-10,18:43:30,/ttndata/senzory/wifi/co2/69,1206,"82,65","12,24"
264583997,2024-12-10,18:43:25,/ttndata/senzory/wifi/co2/69,1206,"82,65","12,22"
264583990,2024-12-10,18:43:20,/ttndata/senzory/wifi/co2/69,1208,"82,62","12,24"
264583984,2024-12-10,18:43:15,/ttndata/senzory/wifi/co2/69,1208,"82,63","12,23"
264583851,2024-12-10,18:43:08,/ttndata/senzory/wifi/co2/69,1209,"82,68","12,19"
264583830,2024-12-10,18:43:03,/ttndata/senzory/wifi/co2/69,1207,"82,70","12,20"
264583812,2024-12-10,18:42:58,/ttndata/senzory/wifi/co2/69,1207,"82,71","12,21"
264583740,2024-12-10,18:42:53,/ttndata/senzory/wifi/co2/69,1207,"82,77","12,19"
264583658,2024-12-10,18:42:48,/ttndata/senzory/wifi/co2/69,1207,"82,79","12,19"
264583623,2024-12-10,18:42:42,/ttndata/senzory/wifi/co2/69,1207,"82,86","12,17"
264583595,2024-12-10,18:42:35,/ttndata/senzory/wifi/co2/69,1206,"82,90","12,16"
264583574,2024-12-10,18:42:30,/ttndata/senzory/wifi/co2/69,1206,"82,91","12,17"
264583559,2024-12-10,18:42:25,/ttndata/senzory/wifi/co2/69,1205,"82,98","12,18"
264583544,2024-12-10,18:42:20,/ttndata/senzory/wifi/co2/69,1205,"83,04","12,15"
264583528,2024-12-10,18:42:15,/ttndata/senzory/wifi/co2/69,1205,"83,11","12,13"
264583453,2024-12-10,18:42:08,/ttndata/senzory/wifi/co2/69,1205,"83,22","12,13"
264583376,2024-12-10,18:42:01,/ttndata/senzory/wifi/co2/69,1205,"83,31","12,12"
264583362,2024-12-10,18:41:56,/ttndata/senzory/wifi/co2/69,1204,"83,33","12,13"
264583230,2024-12-10,18:41:51,/ttndata/senzory/wifi/co2/69,1204,"83,40","12,11"
264583220,2024-12-10,18:41:46,/ttndata/senzory/wifi/co2/69,1203,"83,48","12,11"
264583185,2024-12-10,18:41:41,/ttndata/senzory/wifi/co2/69,1203,"83,56","12,11"
264583022,2024-12-10,18:41:29,/ttndata/senzory/wifi/co2/69,1202,"83,78","12,05"
264583014,2024-12-10,18:41:24,/ttndata/senzory/wifi/co2/69,1202,"83,81","12,07"
264583002,2024-12-10,18:41:19,/ttndata/senzory/wifi/co2/69,1202,"83,85","12,06"
264582974,2024-12-10,18:41:08,/ttndata/senzory/wifi/co2/69,1200,"83,97","12,04"
264582838,2024-12-10,18:41:03,/ttndata/senzory/wifi/co2/69,1200,"84,04","12,02"
264582826,2024-12-10,18:40:58,/ttndata/senzory/wifi/co2/69,1199,"84,11","12,03"
264582804,2024-12-10,18:40:53,/ttndata/senzory/wifi/co2/69,1198,"84,17","11,97"
264582787,2024-12-10,18:40:47,/ttndata/senzory/wifi/co2/69,1196,"84,24","12,00"
264582765,2024-12-10,18:40:42,/ttndata/senzory/wifi/co2/69,1195,"84,26","11,98"
264582740,2024-12-10,18:40:36,/ttndata/senzory/wifi/co2/69,1194,"84,40","11,97"
264582655,2024-12-10,18:40:31,/ttndata/senzory/wifi/co2/69,1194,"84,43","11,92"
264582578,2024-12-10,18:40:26,/ttndata/senzory/wifi/co2/69,1194,"84,49","11,94"
264582565,2024-12-10,18:40:21,/ttndata/senzory/wifi/co2/69,1194,"84,54","11,90"
264582552,2024-12-10,18:40:16,/ttndata/senzory/wifi/co2/69,1195,"84,57","11,92"
264582413,2024-12-10,18:40:04,/ttndata/senzory/wifi/co2/69,1195,"84,68","11,85"
264582403,2024-12-10,18:39:59,/ttndata/senzory/wifi/co2/69,1195,"84,71","11,82"
264582322,2024-12-10,18:39:54,/ttndata/senzory/wifi/co2/69,1196,"84,71","11,83"
264582238,2024-12-10,18:39:47,/ttndata/senzory/wifi/co2/69,1194,"84,77","11,79"
264582211,2024-12-10,18:39:42,/ttndata/senzory/wifi/co2/69,1194,"84,80","11,76"
264582122,2024-12-10,18:39:36,/ttndata/senzory/wifi/co2/69,1194,"84,83","11,76"
264582039,2024-12-10,18:39:31,/ttndata/senzory/wifi/co2/69,1194,"84,88","11,73"
264582023,2024-12-10,18:39:26,/ttndata/senzory/wifi/co2/69,1194,"84,91","11,70"
264582002,2024-12-10,18:39:21,/ttndata/senzory/wifi/co2/69,1195,"84,89","11,71"
264581865,2024-12-10,18:39:14,/ttndata/senzory/wifi/co2/69,1190,"84,93","11,67"
264581838,2024-12-10,18:39:02,/ttndata/senzory/wifi/co2/69,1182,"84,92","11,64"
264581703,2024-12-10,18:38:57,/ttndata/senzory/wifi/co2/69,1182,"84,93","11,62"
264581686,2024-12-10,18:38:52,/ttndata/senzory/wifi/co2/69,1180,"84,96","11,58"
264581663,2024-12-10,18:38:45,/ttndata/senzory/wifi/co2/69,1179,"84,95","11,57"
264581518,2024-12-10,18:38:40,/ttndata/senzory/wifi/co2/69,1178,"85,00","11,54"
264581493,2024-12-10,18:38:34,/ttndata/senzory/wifi/co2/69,1172,"84,97","11,51"
264581484,2024-12-10,18:38:28,/ttndata/senzory/wifi/co2/69,1171,"84,99","11,49"
264581477,2024-12-10,18:38:23,/ttndata/senzory/wifi/co2/69,1172,"85,00","11,47"
264581469,2024-12-10,18:38:18,/ttndata/senzory/wifi/co2/69,1171,"84,99","11,45"
264581455,2024-12-10,18:38:12,/ttndata/senzory/wifi/co2/69,1171,"84,99","11,42"
264581444,2024-12-10,18:38:07,/ttndata/senzory/wifi/co2/69,1171,"84,98","11,42"
264581414,2024-12-10,18:38:00,/ttndata/senzory/wifi/co2/69,1171,"85,00","11,35"
264581278,2024-12-10,18:37:55,/ttndata/senzory/wifi/co2/69,1170,"84,97","11,35"
264581266,2024-12-10,18:37:50,/ttndata/senzory/wifi/co2/69,1170,"85,03","11,31"
264581259,2024-12-10,18:37:45,/ttndata/senzory/wifi/co2/69,1169,"84,94","11,31"
264581101,2024-12-10,18:37:38,/ttndata/senzory/wifi/co2/69,1170,"84,94","11,29"
264581075,2024-12-10,18:37:32,/ttndata/senzory/wifi/co2/69,1166,"84,87","11,22"
264581061,2024-12-10,18:37:27,/ttndata/senzory/wifi/co2/69,1164,"84,87","11,21"
264581037,2024-12-10,18:37:22,/ttndata/senzory/wifi/co2/69,1162,"84,79","11,18"
264581030,2024-12-10,18:37:17,/ttndata/senzory/wifi/co2/69,1162,"84,76","11,17"
264581021,2024-12-10,18:37:12,/ttndata/senzory/wifi/co2/69,1162,"84,74","11,13"
264580995,2024-12-10,18:37:00,/ttndata/senzory/wifi/co2/69,1160,"84,66","11,10"
264580970,2024-12-10,18:36:55,/ttndata/senzory/wifi/co2/69,1159,"84,59","11,06"
264580899,2024-12-10,18:36:50,/ttndata/senzory/wifi/co2/69,1159,"84,58","11,05"
264580828,2024-12-10,18:36:45,/ttndata/senzory/wifi/co2/69,1157,"84,55","11,02"
264580802,2024-12-10,18:36:40,/ttndata/senzory/wifi/co2/69,1157,"84,48","10,99"
264580715,2024-12-10,18:36:35,/ttndata/senzory/wifi/co2/69,1158,"84,43","10,98"
264580634,2024-12-10,18:36:28,/ttndata/senzory/wifi/co2/69,1156,"84,32","10,94"
264580607,2024-12-10,18:36:23,/ttndata/senzory/wifi/co2/69,1157,"84,29","10,91"
264580589,2024-12-10,18:36:18,/ttndata/senzory/wifi/co2/69,1155,"84,22","10,88"
264580459,2024-12-10,18:36:13,/ttndata/senzory/wifi/co2/69,1154,"84,18","10,85"
264580447,2024-12-10,18:36:08,/ttndata/senzory/wifi/co2/69,1151,"84,13","10,85"
264580359,2024-12-10,18:35:56,/ttndata/senzory/wifi/co2/69,1151,"84,11","10,79"
264580279,2024-12-10,18:35:51,/ttndata/senzory/wifi/co2/69,1151,"84,07","10,75"
264580264,2024-12-10,18:35:46,/ttndata/senzory/wifi/co2/69,1150,"84,08","10,73"
264580235,2024-12-10,18:35:41,/ttndata/senzory/wifi/co2/69,1151,"84,02","10,74"
264580139,2024-12-10,18:35:36,/ttndata/senzory/wifi/co2/69,1152,"84,02","10,70"
264580062,2024-12-10,18:35:31,/ttndata/senzory/wifi/co2/69,1152,"84,03","10,65"
264580037,2024-12-10,18:35:25,/ttndata/senzory/wifi/co2/69,1152,"84,11","10,60"
264579965,2024-12-10,18:35:20,/ttndata/senzory/wifi/co2/69,1151,"84,17","10,59"
264579895,2024-12-10,18:35:15,/ttndata/senzory/wifi/co2/69,1151,"84,26","10,53"
264579886,2024-12-10,18:35:10,/ttndata/senzory/wifi/co2/69,1152,"84,42","10,52"
264579870,2024-12-10,18:35:04,/ttndata/senzory/wifi/co2/69,1153,"84,62","10,51"
264579837,2024-12-10,18:34:58,/ttndata/senzory/wifi/co2/69,1154,"84,87","10,47"
264579808,2024-12-10,18:34:51,/ttndata/senzory/wifi/co2/69,1151,"85,01","10,40"
264579734,2024-12-10,18:34:46,/ttndata/senzory/wifi/co2/69,1117,"85,01","10,38"
264579649,2024-12-10,18:34:41,/ttndata/senzory/wifi/co2/69,1118,"85,00","10,35"
264579625,2024-12-10,18:34:36,/ttndata/senzory/wifi/co2/69,1118,"85,02","10,34"
264579539,2024-12-10,18:34:31,/ttndata/senzory/wifi/co2/69,1118,"84,98","10,31"
264579445,2024-12-10,18:34:19,/ttndata/senzory/wifi/co2/69,1116,"84,97","10,28"
264579434,2024-12-10,18:34:14,/ttndata/senzory/wifi/co2/69,1117,"84,98","10,24"
264579363,2024-12-10,18:34:09,/ttndata/senzory/wifi/co2/69,1117,"84,96","10,21"
264579283,2024-12-10,18:33:58,/ttndata/senzory/wifi/co2/69,1118,"84,99","10,14"
264579213,2024-12-10,18:33:53,/ttndata/senzory/wifi/co2/69,1118,"85,01","10,13"
264579134,2024-12-10,18:33:48,/ttndata/senzory/wifi/co2/69,1119,"85,04","10,09"
264579126,2024-12-10,18:33:42,/ttndata/senzory/wifi/co2/69,1119,"85,12","10,04"
264579088,2024-12-10,18:33:37,/ttndata/senzory/wifi/co2/69,1120,"85,21","10,02"
264579056,2024-12-10,18:33:32,/ttndata/senzory/wifi/co2/69,1120,"85,33","10,00"
264578911,2024-12-10,18:33:26,/ttndata/senzory/wifi/co2/69,1121,"85,40","9,98"
264578901,2024-12-10,18:33:19,/ttndata/senzory/wifi/co2/69,1084,"85,37","9,93"
264578891,2024-12-10,18:33:14,/ttndata/senzory/wifi/co2/69,1084,"85,35","9,89"
264578867,2024-12-10,18:33:09,/ttndata/senzory/wifi/co2/69,1083,"85,37","9,87"
264578842,2024-12-10,18:33:04,/ttndata/senzory/wifi/co2/69,1084,"85,32","9,84"
264578686,2024-12-10,18:32:59,/ttndata/senzory/wifi/co2/69,1084,"85,31","9,81"
264578658,2024-12-10,18:32:52,/ttndata/senzory/wifi/co2/69,1084,"85,29","9,81"
264578504,2024-12-10,18:32:41,/ttndata/senzory/wifi/co2/69,1077,"85,21","9,74"
264578460,2024-12-10,18:32:36,/ttndata/senzory/wifi/co2/69,1074,"85,19","9,68"
264578437,2024-12-10,18:32:31,/ttndata/senzory/wifi/co2/69,1075,"85,18","9,67"
264578296,2024-12-10,18:32:24,/ttndata/senzory/wifi/co2/69,1075,"85,14","9,65"
264578280,2024-12-10,18:32:19,/ttndata/senzory/wifi/co2/69,1072,"85,10","9,60"
264578268,2024-12-10,18:32:13,/ttndata/senzory/wifi/co2/69,1071,"85,10","9,59"
264578195,2024-12-10,18:32:08,/ttndata/senzory/wifi/co2/69,1058,"85,08","9,55"
264578119,2024-12-10,18:32:02,/ttndata/senzory/wifi/co2/69,1056,"85,04","9,54"
264578103,2024-12-10,18:31:57,/ttndata/senzory/wifi/co2/69,1051,"84,96","9,49"
264578079,2024-12-10,18:31:50,/ttndata/senzory/wifi/co2/69,1049,"84,98","9,46"
264577933,2024-12-10,18:31:45,/ttndata/senzory/wifi/co2/69,1043,"84,95","9,41"
264577906,2024-12-10,18:31:39,/ttndata/senzory/wifi/co2/69,1042,"84,98","9,41"
264577889,2024-12-10,18:31:34,/ttndata/senzory/wifi/co2/69,1036,"85,04","9,38"
264577807,2024-12-10,18:31:22,/ttndata/senzory/wifi/co2/69,1022,"85,14","9,30"
264577740,2024-12-10,18:31:17,/ttndata/senzory/wifi/co2/69,1020,"85,11","9,26"
264577730,2024-12-10,18:31:12,/ttndata/senzory/wifi/co2/69,1085,"85,04","9,25"
264577709,2024-12-10,18:31:05,/ttndata/senzory/wifi/co2/69,1086,"85,01","9,20"
264577688,2024-12-10,18:30:53,/ttndata/senzory/wifi/co2/69,1086,"84,94","9,17"
264577682,2024-12-10,18:30:48,/ttndata/senzory/wifi/co2/69,1086,"84,87","9,13"
264577552,2024-12-10,18:30:43,/ttndata/senzory/wifi/co2/69,1086,"84,86","9,10"
264577512,2024-12-10,18:30:36,/ttndata/senzory/wifi/co2/69,1086,"84,82","9,10"
264577497,2024-12-10,18:30:31,/ttndata/senzory/wifi/co2/69,1087,"84,75","9,06"
264577343,2024-12-10,18:30:19,/ttndata/senzory/wifi/co2/69,1088,"84,66","8,99"
264577329,2024-12-10,18:30:14,/ttndata/senzory/wifi/co2/69,1088,"84,64","8,98"
264577312,2024-12-10,18:30:09,/ttndata/senzory/wifi/co2/69,1088,"84,60","8,96"
264577164,2024-12-10,18:30:02,/ttndata/senzory/wifi/co2/69,1089,"84,59","8,94"
264577140,2024-12-10,18:29:57,/ttndata/senzory/wifi/co2/69,1088,"84,54","8,90"
264577123,2024-12-10,18:29:51,/ttndata/senzory/wifi/co2/69,1088,"84,45","8,87"
264576979,2024-12-10,18:29:46,/ttndata/senzory/wifi/co2/69,1088,"84,41","8,83"
264576955,2024-12-10,18:29:41,/ttndata/senzory/wifi/co2/69,1089,"84,38","8,82"
264576914,2024-12-10,18:29:36,/ttndata/senzory/wifi/co2/69,1088,"84,32","8,80"
264576765,2024-12-10,18:29:29,/ttndata/senzory/wifi/co2/69,1089,"84,32","8,78"
264576738,2024-12-10,18:29:18,/ttndata/senzory/wifi/co2/69,1087,"84,15","8,73"
264576583,2024-12-10,18:29:12,/ttndata/senzory/wifi/co2/69,1086,"84,10","8,72"
264576567,2024-12-10,18:29:07,/ttndata/senzory/wifi/co2/69,1086,"84,10","8,70"
264576552,2024-12-10,18:29:02,/ttndata/senzory/wifi/co2/69,1086,"83,99","8,68"
264576412,2024-12-10,18:28:57,/ttndata/senzory/wifi/co2/69,1086,"83,97","8,67"
264576387,2024-12-10,18:28:52,/ttndata/senzory/wifi/co2/69,1086,"83,94","8,63"
264576375,2024-12-10,18:28:46,/ttndata/senzory/wifi/co2/69,1086,"83,89","8,61"
264576301,2024-12-10,18:28:41,/ttndata/senzory/wifi/co2/69,1086,"83,88","8,60"
264576207,2024-12-10,18:28:36,/ttndata/senzory/wifi/co2/69,1087,"83,83","8,57"
264576193,2024-12-10,18:28:31,/ttndata/senzory/wifi/co2/69,1087,"83,74","8,57"
264576176,2024-12-10,18:28:26,/ttndata/senzory/wifi/co2/69,1087,"83,75","8,57"
264576157,2024-12-10,18:28:18,/ttndata/senzory/wifi/co2/69,1086,"83,67","8,53"
264576137,2024-12-10,18:28:13,/ttndata/senzory/wifi/co2/69,1086,"83,55","8,48"
264576069,2024-12-10,18:28:08,/ttndata/senzory/wifi/co2/69,1086,"83,56","8,51"
264575995,2024-12-10,18:28:03,/ttndata/senzory/wifi/co2/69,1085,"83,51","8,46"
264575976,2024-12-10,18:27:58,/ttndata/senzory/wifi/co2/69,1084,"83,46","8,46"
264575949,2024-12-10,18:27:47,/ttndata/senzory/wifi/co2/69,1083,"83,35","8,44"
264575815,2024-12-10,18:27:42,/ttndata/senzory/wifi/co2/69,1083,"83,33","8,43"
264575786,2024-12-10,18:27:37,/ttndata/senzory/wifi/co2/69,1083,"83,29","8,37"
264575765,2024-12-10,18:27:32,/ttndata/senzory/wifi/co2/69,1084,"83,23","8,36"
264575679,2024-12-10,18:27:27,/ttndata/senzory/wifi/co2/69,1084,"83,19","8,36"
264575605,2024-12-10,18:27:21,/ttndata/senzory/wifi/co2/69,1085,"83,11","8,33"
264575594,2024-12-10,18:27:15,/ttndata/senzory/wifi/co2/69,1082,"83,04","8,31"
264575454,2024-12-10,18:27:10,/ttndata/senzory/wifi/co2/69,1081,"83,04","8,30"
264575431,2024-12-10,18:27:05,/ttndata/senzory/wifi/co2/69,1080,"82,94","8,29"
264575421,2024-12-10,18:27:00,/ttndata/senzory/wifi/co2/69,1081,"82,93","8,27"
264575289,2024-12-10,18:26:55,/ttndata/senzory/wifi/co2/69,1081,"82,89","8,27"
264575249,2024-12-10,18:26:43,/ttndata/senzory/wifi/co2/69,1081,"82,78","8,24"
264575173,2024-12-10,18:26:38,/ttndata/senzory/wifi/co2/69,1079,"82,66","8,20"
264575086,2024-12-10,18:26:33,/ttndata/senzory/wifi/co2/69,1080,"82,63","8,19"
264575067,2024-12-10,18:26:27,/ttndata/senzory/wifi/co2/69,1081,"82,60","8,19"
264575047,2024-12-10,18:26:22,/ttndata/senzory/wifi/co2/69,1078,"82,54","8,16"
264574914,2024-12-10,18:26:17,/ttndata/senzory/wifi/co2/69,1077,"82,50","8,14"
264574892,2024-12-10,18:26:11,/ttndata/senzory/wifi/co2/69,1076,"82,46","8,14"
264574825,2024-12-10,18:26:06,/ttndata/senzory/wifi/co2/69,1078,"82,46","8,13"
264574749,2024-12-10,18:26:01,/ttndata/senzory/wifi/co2/69,1078,"82,36","8,12"
264574740,2024-12-10,18:25:56,/ttndata/senzory/wifi/co2/69,1074,"82,35","8,10"
264574720,2024-12-10,18:25:44,/ttndata/senzory/wifi/co2/69,1074,"82,19","8,08"
264574582,2024-12-10,18:25:39,/ttndata/senzory/wifi/co2/69,1077,"82,17","8,06"
264574543,2024-12-10,18:25:33,/ttndata/senzory/wifi/co2/69,1077,"82,14","8,07"
264574527,2024-12-10,18:25:28,/ttndata/senzory/wifi/co2/69,1077,"82,10","8,05"
264574453,2024-12-10,18:25:23,/ttndata/senzory/wifi/co2/69,1078,"82,03","8,04"
264574381,2024-12-10,18:25:18,/ttndata/senzory/wifi/co2/69,1078,"82,01","8,04"
264574361,2024-12-10,18:25:11,/ttndata/senzory/wifi/co2/69,1078,"81,97","8,01"
264574217,2024-12-10,18:25:06,/ttndata/senzory/wifi/co2/69,1078,"81,93","8,00"
264574193,2024-12-10,18:25:01,/ttndata/senzory/wifi/co2/69,1077,"81,88","8,00"
264574168,2024-12-10,18:24:56,/ttndata/senzory/wifi/co2/69,1076,"81,84","8,00"
264574156,2024-12-10,18:24:51,/ttndata/senzory/wifi/co2/69,1076,"81,81","7,99"
264574129,2024-12-10,18:24:40,/ttndata/senzory/wifi/co2/69,1075,"81,71","7,97"
264574028,2024-12-10,18:24:34,/ttndata/senzory/wifi/co2/69,1073,"81,69","7,96"
264573949,2024-12-10,18:24:29,/ttndata/senzory/wifi/co2/69,1071,"81,62","7,94"
264573937,2024-12-10,18:24:24,/ttndata/senzory/wifi/co2/69,1071,"81,60","7,94"
264573917,2024-12-10,18:24:19,/ttndata/senzory/wifi/co2/69,1073,"81,58","7,92"
264573910,2024-12-10,18:24:14,/ttndata/senzory/wifi/co2/69,1073,"81,56","7,92"
264573880,2024-12-10,18:24:08,/ttndata/senzory/wifi/co2/69,1074,"81,53","7,90"
264573858,2024-12-10,18:24:03,/ttndata/senzory/wifi/co2/69,1075,"81,49","7,88"
264573777,2024-12-10,18:23:58,/ttndata/senzory/wifi/co2/69,1075,"81,45","7,89"
264573709,2024-12-10,18:23:53,/ttndata/senzory/wifi/co2/69,1072,"81,38","7,88"
264573695,2024-12-10,18:23:48,/ttndata/senzory/wifi/co2/69,1071,"81,39","7,86"
264573680,2024-12-10,18:23:41,/ttndata/senzory/wifi/co2/69,1072,"81,36","7,85"
264573587,2024-12-10,18:23:34,/ttndata/senzory/wifi/co2/69,1071,"81,33","7,85"
264573491,2024-12-10,18:23:29,/ttndata/senzory/wifi/co2/69,1070,"81,31","7,84"
264573469,2024-12-10,18:23:24,/ttndata/senzory/wifi/co2/69,1070,"81,28","7,82"
264573444,2024-12-10,18:23:19,/ttndata/senzory/wifi/co2/69,1070,"81,26","7,82"
264573372,2024-12-10,18:23:14,/ttndata/senzory/wifi/co2/69,1071,"81,30","7,83"
264573296,2024-12-10,18:23:07,/ttndata/senzory/wifi/co2/69,1070,"81,19","7,79"
264573273,2024-12-10,18:23:01,/ttndata/senzory/wifi/co2/69,1069,"81,19","7,80"
264573249,2024-12-10,18:22:56,/ttndata/senzory/wifi/co2/69,1068,"81,19","7,79"
264573229,2024-12-10,18:22:50,/ttndata/senzory/wifi/co2/69,1068,"81,14","7,77"
264573086,2024-12-10,18:22:45,/ttndata/senzory/wifi/co2/69,1067,"81,18","7,79"
264573071,2024-12-10,18:22:38,/ttndata/senzory/wifi/co2/69,1070,"81,10","7,75"
264572968,2024-12-10,18:22:31,/ttndata/senzory/wifi/co2/69,1074,"81,08","7,78"
264572891,2024-12-10,18:22:26,/ttndata/senzory/wifi/co2/69,1075,"81,09","7,75"
264572863,2024-12-10,18:22:21,/ttndata/senzory/wifi/co2/69,1075,"81,08","7,75"
